"Step","base_config_0118 - train_10m_u_component_of_wind_lwrmse","base_config_0118 - train_10m_u_component_of_wind_lwrmse__MIN","base_config_0118 - train_10m_u_component_of_wind_lwrmse__MAX"
"60460","1.4108436223184102","1.4108436223184102","1.4108436223184102"
"60463","1.410910981827036","1.410910981827036","1.410910981827036"
"60466","1.390385149587563","1.390385149587563","1.390385149587563"
"60469","1.4421904956257774","1.4421904956257774","1.4421904956257774"
"60472","1.3992081606221642","1.3992081606221642","1.3992081606221642"
"60475","1.4179486572788336","1.4179486572788336","1.4179486572788336"
"60478","1.4259096542024485","1.4259096542024485","1.4259096542024485"
"60481","1.4235193079491464","1.4235193079491464","1.4235193079491464"
"60484","1.3989086589634097","1.3989086589634097","1.3989086589634097"
"60487","1.4640545661112323","1.4640545661112323","1.4640545661112323"
"60490","1.402118581632165","1.402118581632165","1.402118581632165"
"60493","1.4257954927603498","1.4257954927603498","1.4257954927603498"
"60496","1.4064739466713498","1.4064739466713498","1.4064739466713498"
"60499","1.4007032966089126","1.4007032966089126","1.4007032966089126"
"60502","1.4214199228788402","1.4214199228788402","1.4214199228788402"
"60505","1.4180828745392406","1.4180828745392406","1.4180828745392406"
"60511","1.4379916922761673","1.4379916922761673","1.4379916922761673"
"60517","1.429542904784692","1.429542904784692","1.429542904784692"
"60522","1.3950104795519516","1.3950104795519516","1.3950104795519516"
"60525","1.4054340342468359","1.4054340342468359","1.4054340342468359"
"60531","1.4375974968821583","1.4375974968821583","1.4375974968821583"
"60534","1.3967199041303644","1.3967199041303644","1.3967199041303644"
"60537","1.387914918762591","1.387914918762591","1.387914918762591"
"60543","1.3992486179234929","1.3992486179234929","1.3992486179234929"
"60546","1.4045626918073153","1.4045626918073153","1.4045626918073153"
"60552","1.3971874100449775","1.3971874100449775","1.3971874100449775"
"60555","1.4341096653570935","1.4341096653570935","1.4341096653570935"
"60558","1.373047294085201","1.373047294085201","1.373047294085201"
"60561","1.4087476213037964","1.4087476213037964","1.4087476213037964"
"60564","1.4255700071638544","1.4255700071638544","1.4255700071638544"
"60567","1.398760851331699","1.398760851331699","1.398760851331699"
"60570","1.4122158867204646","1.4122158867204646","1.4122158867204646"
"60573","1.4450875637029155","1.4450875637029155","1.4450875637029155"
"60576","1.4141591623046605","1.4141591623046605","1.4141591623046605"
"60579","1.4055386369669192","1.4055386369669192","1.4055386369669192"
"60582","1.4224554869929378","1.4224554869929378","1.4224554869929378"
"60588","1.4258225732265521","1.4258225732265521","1.4258225732265521"
"60591","1.4275129596255127","1.4275129596255127","1.4275129596255127"
"60594","1.4185962255214073","1.4185962255214073","1.4185962255214073"
"60597","1.423239329848636","1.423239329848636","1.423239329848636"
"60600","1.435159042239004","1.435159042239004","1.435159042239004"
"60603","1.449478758010035","1.449478758010035","1.449478758010035"
"60606","1.4119117535770398","1.4119117535770398","1.4119117535770398"
"60609","1.3672094615135093","1.3672094615135093","1.3672094615135093"
"60612","1.4052980417740484","1.4052980417740484","1.4052980417740484"
"60615","1.3864697218255542","1.3864697218255542","1.3864697218255542"
"60618","1.4044145541217872","1.4044145541217872","1.4044145541217872"
"60621","1.395012527641847","1.395012527641847","1.395012527641847"
"60624","1.4159100318062314","1.4159100318062314","1.4159100318062314"
"60630","1.3817964995174596","1.3817964995174596","1.3817964995174596"
"60633","1.3919682060297571","1.3919682060297571","1.3919682060297571"
"60636","1.4156368984068277","1.4156368984068277","1.4156368984068277"
"60639","1.4180537898641676","1.4180537898641676","1.4180537898641676"
"60642","1.4057883142192547","1.4057883142192547","1.4057883142192547"
"60645","1.3985379359507963","1.3985379359507963","1.3985379359507963"
"60648","1.4283083865507407","1.4283083865507407","1.4283083865507407"
"60651","1.3919612848569622","1.3919612848569622","1.3919612848569622"
"60654","1.3996349673829034","1.3996349673829034","1.3996349673829034"
"60657","1.3892826144537804","1.3892826144537804","1.3892826144537804"
"60660","1.415686427242283","1.415686427242283","1.415686427242283"
"60663","1.4127764367000433","1.4127764367000433","1.4127764367000433"
"60666","1.4171263624723003","1.4171263624723003","1.4171263624723003"
"60669","1.4066184363869008","1.4066184363869008","1.4066184363869008"
"60672","1.3985557990611084","1.3985557990611084","1.3985557990611084"
"60675","1.3979956622700573","1.3979956622700573","1.3979956622700573"
"60678","1.4241339388068928","1.4241339388068928","1.4241339388068928"
"60681","1.4143036015483148","1.4143036015483148","1.4143036015483148"
"60684","1.4053855755969562","1.4053855755969562","1.4053855755969562"
"60687","1.3904383626621772","1.3904383626621772","1.3904383626621772"
"60690","1.4075621222041161","1.4075621222041161","1.4075621222041161"
"60693","1.3905721009050895","1.3905721009050895","1.3905721009050895"
"60696","1.400370957363819","1.400370957363819","1.400370957363819"
"60699","1.4206572936491277","1.4206572936491277","1.4206572936491277"
"60702","1.3787731187104402","1.3787731187104402","1.3787731187104402"
"60705","1.4026012430454298","1.4026012430454298","1.4026012430454298"
"60708","1.3921409914445138","1.3921409914445138","1.3921409914445138"
"60711","1.4267971128316357","1.4267971128316357","1.4267971128316357"
"60714","1.4117574087019231","1.4117574087019231","1.4117574087019231"
"60717","1.4167705437089841","1.4167705437089841","1.4167705437089841"
"60720","1.4008789396555619","1.4008789396555619","1.4008789396555619"
"60723","1.4158187416833292","1.4158187416833292","1.4158187416833292"
"60726","1.4046531962584357","1.4046531962584357","1.4046531962584357"
"60729","1.412540046263755","1.412540046263755","1.412540046263755"
"60732","1.3995704113116356","1.3995704113116356","1.3995704113116356"
"60738","1.4010224850496185","1.4010224850496185","1.4010224850496185"
"60741","1.436125868495273","1.436125868495273","1.436125868495273"
"60744","1.4749442235632144","1.4749442235632144","1.4749442235632144"
"60747","1.4517787789370342","1.4517787789370342","1.4517787789370342"
"60750","1.4114466475236473","1.4114466475236473","1.4114466475236473"
"60753","1.4145864362767369","1.4145864362767369","1.4145864362767369"
"60756","1.424015199739363","1.424015199739363","1.424015199739363"
"60762","1.409114583099972","1.409114583099972","1.409114583099972"
"60765","1.4084303186974625","1.4084303186974625","1.4084303186974625"
"60768","1.4156479688165322","1.4156479688165322","1.4156479688165322"
"60771","1.4005066085284987","1.4005066085284987","1.4005066085284987"
"60774","1.385103402551762","1.385103402551762","1.385103402551762"
"60777","1.3846393017902217","1.3846393017902217","1.3846393017902217"
"60780","1.4139196603964173","1.4139196603964173","1.4139196603964173"
"60783","1.4432794640694493","1.4432794640694493","1.4432794640694493"
"60786","1.4363315120013311","1.4363315120013311","1.4363315120013311"
"60792","1.399868870140478","1.399868870140478","1.399868870140478"
"60795","1.414269866299098","1.414269866299098","1.414269866299098"
"60801","1.4033042569080698","1.4033042569080698","1.4033042569080698"
"60804","1.3997837236570885","1.3997837236570885","1.3997837236570885"
"60807","1.4149684336138888","1.4149684336138888","1.4149684336138888"
"60810","1.4119171313060805","1.4119171313060805","1.4119171313060805"
"60813","1.4302390513998242","1.4302390513998242","1.4302390513998242"
"60816","1.4030010487520757","1.4030010487520757","1.4030010487520757"
"60819","1.39390965106003","1.39390965106003","1.39390965106003"
"60822","1.4012598467997122","1.4012598467997122","1.4012598467997122"
"60828","1.4440728828017708","1.4440728828017708","1.4440728828017708"
"60834","1.4092930299137856","1.4092930299137856","1.4092930299137856"
"60837","1.405646678607145","1.405646678607145","1.405646678607145"
"60840","1.422246528702581","1.422246528702581","1.422246528702581"
"60843","1.415900647455972","1.415900647455972","1.415900647455972"
"60846","1.404895770366391","1.404895770366391","1.404895770366391"
"60849","1.4346901569436936","1.4346901569436936","1.4346901569436936"
"60852","1.385751381326553","1.385751381326553","1.385751381326553"
"60855","1.4938666446801177","1.4938666446801177","1.4938666446801177"
"60858","1.4150598030487471","1.4150598030487471","1.4150598030487471"
"60861","1.407857014141156","1.407857014141156","1.407857014141156"
"60864","1.3944955419370972","1.3944955419370972","1.3944955419370972"
"60867","1.418595156543972","1.418595156543972","1.418595156543972"
"60870","1.399521885543956","1.399521885543956","1.399521885543956"
"60876","1.4024581733620003","1.4024581733620003","1.4024581733620003"
"60879","1.4186823857368194","1.4186823857368194","1.4186823857368194"
"60882","1.3965263576617675","1.3965263576617675","1.3965263576617675"
"60885","1.378370264644212","1.378370264644212","1.378370264644212"
"60888","1.4216699716995387","1.4216699716995387","1.4216699716995387"
"60891","1.4013438143991","1.4013438143991","1.4013438143991"
"60894","1.3913950303603415","1.3913950303603415","1.3913950303603415"
"60900","1.429914789995954","1.429914789995954","1.429914789995954"
"60903","1.425014107945955","1.425014107945955","1.425014107945955"
"60909","1.3973959577604842","1.3973959577604842","1.3973959577604842"
"60912","1.4190131357251101","1.4190131357251101","1.4190131357251101"
"60915","1.4001841139942128","1.4001841139942128","1.4001841139942128"
"60921","1.4298862554511933","1.4298862554511933","1.4298862554511933"
"60930","1.4642145906334987","1.4642145906334987","1.4642145906334987"
"60933","1.4141174004566435","1.4141174004566435","1.4141174004566435"
"60939","1.4055692355156468","1.4055692355156468","1.4055692355156468"
"60942","1.4117467111474362","1.4117467111474362","1.4117467111474362"
"60948","1.4238267498408506","1.4238267498408506","1.4238267498408506"
"60951","1.4033900218225135","1.4033900218225135","1.4033900218225135"
"60954","1.4005799573760114","1.4005799573760114","1.4005799573760114"
"60957","1.4063235375301912","1.4063235375301912","1.4063235375301912"
"60960","1.4626243379554866","1.4626243379554866","1.4626243379554866"
"60963","1.432518237450987","1.432518237450987","1.432518237450987"
"60966","1.389444430477247","1.389444430477247","1.389444430477247"
"60969","1.4360499989344442","1.4360499989344442","1.4360499989344442"
"60972","1.3963492221252423","1.3963492221252423","1.3963492221252423"
"60975","1.4214587400910514","1.4214587400910514","1.4214587400910514"
"60978","1.3909243682748214","1.3909243682748214","1.3909243682748214"
"60981","1.447475494080571","1.447475494080571","1.447475494080571"
"60984","1.4299168379288898","1.4299168379288898","1.4299168379288898"
"60990","1.416717416216178","1.416717416216178","1.416717416216178"
"60993","1.3924573618040572","1.3924573618040572","1.3924573618040572"
"60996","1.4201989271959046","1.4201989271959046","1.4201989271959046"
"60999","1.4274901638126083","1.4274901638126083","1.4274901638126083"
"61002","1.4336733542127265","1.4336733542127265","1.4336733542127265"
"61005","1.4604752664369096","1.4604752664369096","1.4604752664369096"
"61008","1.486225415839591","1.486225415839591","1.486225415839591"
"61011","1.4172098161656843","1.4172098161656843","1.4172098161656843"
"61014","1.4271247232396576","1.4271247232396576","1.4271247232396576"
"61017","1.4136081992005394","1.4136081992005394","1.4136081992005394"
"61023","1.3866155530797504","1.3866155530797504","1.3866155530797504"
"61026","1.417131499598872","1.417131499598872","1.417131499598872"
"61029","1.3960747384798937","1.3960747384798937","1.3960747384798937"
"61032","1.459066455203679","1.459066455203679","1.459066455203679"
"61035","1.428396140282238","1.428396140282238","1.428396140282238"
"61038","1.4224456050742282","1.4224456050742282","1.4224456050742282"
"61041","1.4496861612633785","1.4496861612633785","1.4496861612633785"
"61044","1.4312644111347808","1.4312644111347808","1.4312644111347808"
"61047","1.4029486756625622","1.4029486756625622","1.4029486756625622"
"61050","1.3939311408674728","1.3939311408674728","1.3939311408674728"
"61056","1.4573715841428105","1.4573715841428105","1.4573715841428105"
"61059","1.4070542030001119","1.4070542030001119","1.4070542030001119"
"61062","1.3980690086071257","1.3980690086071257","1.3980690086071257"
"61065","1.4129684613056552","1.4129684613056552","1.4129684613056552"
"61068","1.4363940716573185","1.4363940716573185","1.4363940716573185"
"61071","1.386350670031261","1.386350670031261","1.386350670031261"
"61074","1.4579162241683243","1.4579162241683243","1.4579162241683243"
"61077","1.4175469624374597","1.4175469624374597","1.4175469624374597"
"61080","1.413951787246833","1.413951787246833","1.413951787246833"
"61086","1.4303108406603382","1.4303108406603382","1.4303108406603382"
"61092","1.4680947597304432","1.4680947597304432","1.4680947597304432"
"61095","1.4115631059897056","1.4115631059897056","1.4115631059897056"
"61098","1.4095775824601458","1.4095775824601458","1.4095775824601458"
"61101","1.4202399278464901","1.4202399278464901","1.4202399278464901"
"61104","1.422963818630017","1.422963818630017","1.422963818630017"
"61107","1.3976974451570592","1.3976974451570592","1.3976974451570592"
"61110","1.4203829619518227","1.4203829619518227","1.4203829619518227"
"61125","1.4210955965885206","1.4210955965885206","1.4210955965885206"
"61128","1.4472534571965425","1.4472534571965425","1.4472534571965425"
"61131","1.4029752046030035","1.4029752046030035","1.4029752046030035"
"61134","1.430226850312485","1.430226850312485","1.430226850312485"
"61137","1.3860958418679965","1.3860958418679965","1.3860958418679965"
"61140","1.389124535362269","1.389124535362269","1.389124535362269"
