"Relative Time (Process)","base_config_0118 - system/gpu.0.memoryAllocatedBytes","base_config_0118 - system/gpu.0.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.0.memoryAllocatedBytes__MAX","base_config_0118 - system/gpu.1.memoryAllocatedBytes","base_config_0118 - system/gpu.1.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.1.memoryAllocatedBytes__MAX","base_config_0118 - system/gpu.2.memoryAllocatedBytes","base_config_0118 - system/gpu.2.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.2.memoryAllocatedBytes__MAX","base_config_0118 - system/gpu.3.memoryAllocatedBytes","base_config_0118 - system/gpu.3.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.3.memoryAllocatedBytes__MAX"
"58665.739888","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"58668.675232","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"58695.75781","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"58698.678322","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"58725.769156","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"58728.687369","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"58755.773064","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"58758.715835","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"58785.802339","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"58788.7306","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"58815.808231","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"58845.813887","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"58848.736251","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"58875.817059","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"58878.738393","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"58905.827341","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"58908.74175","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"58935.833818","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"58938.743724","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"58965.881589","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"58968.776245","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"58995.883985","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"58998.781192","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"59025.889247","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"59028.784526","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"59055.892871","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"59058.78886","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"59085.901412","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"59088.793226","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"59115.904639","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"59118.799874","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"59145.908221","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"59148.846188","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"59175.913458","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"59178.850523","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"59205.918135","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"59208.858954","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"59235.92126","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"59238.863646","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"59265.925952","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"59268.87029","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"59295.930325","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"59298.87375","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"59328.881838","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"59355.934828","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"59358.885875","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"59385.938908","33127530496","33127530496","33127530496","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
