"Step","base_config_0118 - train_geopotential_level1000hPa_lwrmse","base_config_0118 - train_geopotential_level1000hPa_lwrmse__MIN","base_config_0118 - train_geopotential_level1000hPa_lwrmse__MAX"
"35264","128.24358500661606","128.24358500661606","128.24358500661606"
"35267","129.56282059965304","129.56282059965304","129.56282059965304"
"35273","128.64969306499572","128.64969306499572","128.64969306499572"
"35276","127.43994489573765","127.43994489573765","127.43994489573765"
"35279","130.1560243822679","130.1560243822679","130.1560243822679"
"35282","138.00123227971127","138.00123227971127","138.00123227971127"
"35285","137.00439013778532","137.00439013778532","137.00439013778532"
"35291","124.19840216262634","124.19840216262634","124.19840216262634"
"35294","129.27694322635608","129.27694322635608","129.27694322635608"
"35297","131.52692717403747","131.52692717403747","131.52692717403747"
"35300","125.54993776775609","125.54993776775609","125.54993776775609"
"35303","133.8565087881627","133.8565087881627","133.8565087881627"
"35306","128.33840675206375","128.33840675206375","128.33840675206375"
"35309","134.4952585505111","134.4952585505111","134.4952585505111"
"35312","130.18183059539953","130.18183059539953","130.18183059539953"
"35315","139.22417267263296","139.22417267263296","139.22417267263296"
"35318","135.94628195101706","135.94628195101706","135.94628195101706"
"35324","134.8207670434794","134.8207670434794","134.8207670434794"
"35327","128.19086225571147","128.19086225571147","128.19086225571147"
"35330","139.00151720012616","139.00151720012616","139.00151720012616"
"35333","131.02440831901723","131.02440831901723","131.02440831901723"
"35336","141.9625827814981","141.9625827814981","141.9625827814981"
"35339","128.09097117510788","128.09097117510788","128.09097117510788"
"35342","132.15904467064036","132.15904467064036","132.15904467064036"
"35345","128.43826014305264","128.43826014305264","128.43826014305264"
"35348","132.77450670535814","132.77450670535814","132.77450670535814"
"35351","136.98821230465754","136.98821230465754","136.98821230465754"
"35354","128.58843843233362","128.58843843233362","128.58843843233362"
"35357","127.10116320588868","127.10116320588868","127.10116320588868"
"35363","131.3020999091246","131.3020999091246","131.3020999091246"
"35366","128.16321363169664","128.16321363169664","128.16321363169664"
"35369","125.56011486535331","125.56011486535331","125.56011486535331"
"35372","135.84553456116024","135.84553456116024","135.84553456116024"
"35375","133.94479009582932","133.94479009582932","133.94479009582932"
"35378","127.33667118967838","127.33667118967838","127.33667118967838"
"35384","126.87285833106853","126.87285833106853","126.87285833106853"
"35387","128.02587195654107","128.02587195654107","128.02587195654107"
"35390","127.16146461162728","127.16146461162728","127.16146461162728"
"35396","143.0993550499827","143.0993550499827","143.0993550499827"
"35399","142.7986798218586","142.7986798218586","142.7986798218586"
"35405","131.38659675740283","131.38659675740283","131.38659675740283"
"35408","135.52596352463868","135.52596352463868","135.52596352463868"
"35411","128.85790169246525","128.85790169246525","128.85790169246525"
"35414","129.53183939312322","129.53183939312322","129.53183939312322"
"35417","136.01327308126778","136.01327308126778","136.01327308126778"
"35420","138.85723102454483","138.85723102454483","138.85723102454483"
"35423","130.49515261385037","130.49515261385037","130.49515261385037"
"35426","126.0230371106983","126.0230371106983","126.0230371106983"
"35429","128.9546956992012","128.9546956992012","128.9546956992012"
"35432","128.13290430582356","128.13290430582356","128.13290430582356"
"35435","127.24423703206173","127.24423703206173","127.24423703206173"
"35438","128.37741496071146","128.37741496071146","128.37741496071146"
"35444","134.51306326546762","134.51306326546762","134.51306326546762"
"35450","131.65985507998485","131.65985507998485","131.65985507998485"
"35453","126.63274708983157","126.63274708983157","126.63274708983157"
"35456","133.186877207643","133.186877207643","133.186877207643"
"35459","127.054716209264","127.054716209264","127.054716209264"
"35462","127.32227430494692","127.32227430494692","127.32227430494692"
"35465","128.29719377417092","128.29719377417092","128.29719377417092"
"35468","131.39093304001372","131.39093304001372","131.39093304001372"
"35471","126.59934938725523","126.59934938725523","126.59934938725523"
"35474","131.20289062192455","131.20289062192455","131.20289062192455"
"35477","129.2220761447181","129.2220761447181","129.2220761447181"
"35480","130.942836025039","130.942836025039","130.942836025039"
"35483","132.4517387721004","132.4517387721004","132.4517387721004"
"35489","121.85240127837372","121.85240127837372","121.85240127837372"
"35492","136.10249553318917","136.10249553318917","136.10249553318917"
"35495","133.47530118135722","133.47530118135722","133.47530118135722"
"35498","130.55774621001353","130.55774621001353","130.55774621001353"
"35501","121.65766376537118","121.65766376537118","121.65766376537118"
"35504","130.5685751807062","130.5685751807062","130.5685751807062"
"35507","132.50042233311333","132.50042233311333","132.50042233311333"
"35510","131.96236957999724","131.96236957999724","131.96236957999724"
"35513","137.15974986978085","137.15974986978085","137.15974986978085"
"35516","133.66277141065925","133.66277141065925","133.66277141065925"
"35519","128.9275937927074","128.9275937927074","128.9275937927074"
"35522","133.32849854564472","133.32849854564472","133.32849854564472"
"35525","135.73427103164923","135.73427103164923","135.73427103164923"
"35528","139.3395881530096","139.3395881530096","139.3395881530096"
"35531","131.90903555283634","131.90903555283634","131.90903555283634"
"35534","133.86245870117475","133.86245870117475","133.86245870117475"
"35537","132.58133074240155","132.58133074240155","132.58133074240155"
"35540","129.84333402338387","129.84333402338387","129.84333402338387"
"35543","135.27519059947144","135.27519059947144","135.27519059947144"
"35546","129.49127529130982","129.49127529130982","129.49127529130982"
"35549","128.13193220491434","128.13193220491434","128.13193220491434"
"35552","136.5089171647354","136.5089171647354","136.5089171647354"
"35555","124.17501997912737","124.17501997912737","124.17501997912737"
"35558","126.33173458401066","126.33173458401066","126.33173458401066"
"35561","128.28186575604764","128.28186575604764","128.28186575604764"
"35564","135.5650994898487","135.5650994898487","135.5650994898487"
"35567","133.50494735371112","133.50494735371112","133.50494735371112"
"35570","135.3184642559033","135.3184642559033","135.3184642559033"
"35573","131.83003082479146","131.83003082479146","131.83003082479146"
"35576","131.35355898760128","131.35355898760128","131.35355898760128"
"35579","125.6404817714571","125.6404817714571","125.6404817714571"
"35582","132.23145573958936","132.23145573958936","132.23145573958936"
"35585","133.5933938331801","133.5933938331801","133.5933938331801"
"35588","149.41222152978025","149.41222152978025","149.41222152978025"
"35591","142.61983334662133","142.61983334662133","142.61983334662133"
"35594","131.87130883444934","131.87130883444934","131.87130883444934"
"35597","132.5368141476892","132.5368141476892","132.5368141476892"
"35608","127.11130112908945","127.11130112908945","127.11130112908945"
"35611","127.58260296481998","127.58260296481998","127.58260296481998"
"35614","131.52120763732077","131.52120763732077","131.52120763732077"
"35617","131.04537316803396","131.04537316803396","131.04537316803396"
"35620","134.56960283263408","134.56960283263408","134.56960283263408"
"35623","126.06281834591063","126.06281834591063","126.06281834591063"
"35626","122.93740146316472","122.93740146316472","122.93740146316472"
"35629","127.0901622814184","127.0901622814184","127.0901622814184"
"35635","128.767481931644","128.767481931644","128.767481931644"
"35638","129.45659499500596","129.45659499500596","129.45659499500596"
"35641","129.32294469829725","129.32294469829725","129.32294469829725"
"35644","128.77435558535058","128.77435558535058","128.77435558535058"
"35647","132.85052667047253","132.85052667047253","132.85052667047253"
"35650","124.6781808353671","124.6781808353671","124.6781808353671"
"35653","129.78960321032116","129.78960321032116","129.78960321032116"
"35656","127.75034905772182","127.75034905772182","127.75034905772182"
"35659","128.98632522752155","128.98632522752155","128.98632522752155"
"35662","134.2743360048122","134.2743360048122","134.2743360048122"
"35668","134.100182681989","134.100182681989","134.100182681989"
"35671","128.02620476388086","128.02620476388086","128.02620476388086"
"35674","138.27058938158473","138.27058938158473","138.27058938158473"
"35677","132.25699471142067","132.25699471142067","132.25699471142067"
"35680","132.5034001327555","132.5034001327555","132.5034001327555"
"35683","133.2855541972391","133.2855541972391","133.2855541972391"
"35686","135.24420943212945","135.24420943212945","135.24420943212945"
"35689","127.55915408817431","127.55915408817431","127.55915408817431"
"35692","130.5989374683035","130.5989374683035","130.5989374683035"
"35698","137.72748989948258","137.72748989948258","137.72748989948258"
"35701","129.88898075778818","129.88898075778818","129.88898075778818"
"35704","130.8450982038439","130.8450982038439","130.8450982038439"
"35710","129.27044295033377","129.27044295033377","129.27044295033377"
"35713","126.33605310255578","126.33605310255578","126.33605310255578"
"35716","139.6043953756041","139.6043953756041","139.6043953756041"
"35719","126.26792412397728","126.26792412397728","126.26792412397728"
"35722","129.4366779621071","129.4366779621071","129.4366779621071"
"35725","122.41933278454604","122.41933278454604","122.41933278454604"
"35728","123.31157419999384","123.31157419999384","123.31157419999384"
"35731","120.72056681441696","120.72056681441696","120.72056681441696"
"35734","134.30612097388644","134.30612097388644","134.30612097388644"
"35737","134.28639570380042","134.28639570380042","134.28639570380042"
"35740","139.66155252063948","139.66155252063948","139.66155252063948"
"35743","128.85771834569894","128.85771834569894","128.85771834569894"
"35746","130.86135772625568","130.86135772625568","130.86135772625568"
"35749","128.12033500232297","128.12033500232297","128.12033500232297"
"35752","125.26105958796123","125.26105958796123","125.26105958796123"
"35755","130.03536529340747","130.03536529340747","130.03536529340747"
"35758","126.59247102064175","126.59247102064175","126.59247102064175"
"35761","130.55934772589103","130.55934772589103","130.55934772589103"
"35764","131.30996232729532","131.30996232729532","131.30996232729532"
"35770","129.68318246700588","129.68318246700588","129.68318246700588"
"35776","129.51919204602922","129.51919204602922","129.51919204602922"
"35779","129.44821234396255","129.44821234396255","129.44821234396255"
"35782","136.25152945186198","136.25152945186198","136.25152945186198"
"35785","124.32974636006097","124.32974636006097","124.32974636006097"
"35788","127.50791145689243","127.50791145689243","127.50791145689243"
"35791","133.73191802879242","133.73191802879242","133.73191802879242"
"35794","122.55994069459392","122.55994069459392","122.55994069459392"
"35797","129.2848466613769","129.2848466613769","129.2848466613769"
"35803","129.30939576006375","129.30939576006375","129.30939576006375"
"35806","134.31609682050708","134.31609682050708","134.31609682050708"
"35809","132.70197480817683","132.70197480817683","132.70197480817683"
"35812","128.93573143735708","128.93573143735708","128.93573143735708"
"35818","143.7195779310806","143.7195779310806","143.7195779310806"
"35821","143.674539978863","143.674539978863","143.674539978863"
"35824","140.0583209696846","140.0583209696846","140.0583209696846"
"35827","126.46852553470274","126.46852553470274","126.46852553470274"
"35830","132.65371567266186","132.65371567266186","132.65371567266186"
"35833","129.9768954403346","129.9768954403346","129.9768954403346"
"35836","132.37611301941865","132.37611301941865","132.37611301941865"
"35839","123.27790805359872","123.27790805359872","123.27790805359872"
